Place_Name,Rating_Score,city,Rating_Reviews,Price_EGP,Price_USD,Address,Link,Image,Room_Info
Habu Domes Hotel,,Qena,,1560.0,31.52,"West Bank, Naj‘ ar Rizqah",https://www.booking.com/hotel/eg/hepton.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1577278301_428829096_15_1_0&highlighted_blocks=1577278301_428829096_15_1_0&matching_block_id=1577278301_428829096_15_1_0&sr_pri_blocks=1577278301_428829096_15_1_0__3150&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/819451040.webp?k=b2e5e5f8448d7c4cbd7d9fb6337bc36c9d9dd023aab49b63d7544d02b71e607c&o=,"West Bank, Naj‘ ar RizqahShow on map"
Ramsses Palace,9.8,Qena,76.0,784.0,15.84,"West Bank, Luxor",https://www.booking.com/hotel/eg/ramses-house.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1152537303_394966749_0_2_0_895534&highlighted_blocks=1152537303_394966749_0_2_0_895534&matching_block_id=1152537303_394966749_0_2_0_895534&sr_pri_blocks=1152537303_394966749_0_2_0_895534_1584&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/561088572.webp?k=052380f937c356362c359b017f17bf892d79be3406caec45770f852481d47d44&o=,"West Bank, LuxorShow on map"
Happy holiday,,Qena,4.0,743.0,15.01,"West Bank, Luxor",https://www.booking.com/hotel/eg/happy-holiday-mrkz-lqrnh.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1273248905_432500661_3_42_0&highlighted_blocks=1273248905_432500661_3_42_0&matching_block_id=1273248905_432500661_3_42_0&sr_pri_blocks=1273248905_432500661_3_42_0__1500&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/845059069.webp?k=350e50aae6883238331418127246a714cce66adc78e76857c3b0d2c098b1817c&o=,"West Bank, LuxorShow on map"
maison luxor,,Qena,,602.0,12.16,"West Bank, Al Aqālitah",https://www.booking.com/hotel/eg/2bayt-al-jabal.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1239562301_395894309_2_0_0&highlighted_blocks=1239562301_395894309_2_0_0&matching_block_id=1239562301_395894309_2_0_0&sr_pri_blocks=1239562301_395894309_2_0_0__1215&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/576604931.webp?k=98ae0341e10c332c0d207f0dcb926f5de327a1764aace3bfed92617da81c11fc&o=,"West Bank, Al AqālitahShow on map"
Habu Domes Hotel,,Qena,,1604.0,32.4,"West Bank, Al Aqālitah",https://www.booking.com/hotel/eg/habu-domes-al-qarna.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1659464301_437853195_2_2_0&highlighted_blocks=1659464301_437853195_2_2_0&matching_block_id=1659464301_437853195_2_2_0&sr_pri_blocks=1659464301_437853195_2_2_0__3240&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/878419919.webp?k=a944843e295aa15a1719483ca0bd9a16aac04ee45512544dffe71ef4bd5e14c7&o=,Featured
Flamingo Memnon Guest House,8.4,Qena,5.0,1404.0,28.36,"West Bank, Luxor",https://www.booking.com/hotel/eg/flamingo-boutique-hotels-luxor.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1408366202_412612921_0_1_0&highlighted_blocks=1408366202_412612921_0_1_0&matching_block_id=1408366202_412612921_0_1_0&sr_pri_blocks=1408366202_412612921_0_1_0__2835&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/688739080.webp?k=09456a64195b9e22438614ed227f178e69f1d957f4e1508efd462f93d125c718&o=,"West Bank, LuxorShow on map"
Quiet Gate Guest House,8.8,Qena,132.0,693.0,14.0,"West Bank, Al Aqālitah",https://www.booking.com/hotel/eg/desert-blue-hoste.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1135086504_386161984_2_1_0&highlighted_blocks=1135086504_386161984_2_1_0&matching_block_id=1135086504_386161984_2_1_0&sr_pri_blocks=1135086504_386161984_2_1_0__1400&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/519202256.webp?k=9cc02068bb06f1a4acbc879d54a32e12247e2d59474f5c36b5cb9be3560278be&o=,"West Bank, Al AqālitahShow on map"
Steigenberger Resort Achti,8.9,Luxor,5282.0,,,Luxor,No Link,No Image,No Room Info
ASWAN NILE PALACE (swimming pool-rooftop-Nile view),8.7,Aswan,1340.0,1243.0,25.11,Aswan,https://www.booking.com/hotel/eg/aswan-nile-palace-swimming-pool-rooftop-nile-view.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=802186806_380247592_2_0_0&highlighted_blocks=802186806_380247592_2_0_0&matching_block_id=802186806_380247592_2_0_0&sr_pri_blocks=802186806_380247592_2_0_0__2511&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/332056164.webp?k=1bea499fdf25cef4b0aaf8aa4256dcf8ed3cc622327dfbf0ca283ae50435da8b&o=,AswanShow on map | 2.6 km from downtown
Basma Hotel Aswan,8.5,Aswan,1284.0,4111.0,83.05,Aswan,https://www.booking.com/hotel/eg/basma-aswan.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=30591907_431676099_2_41_0&highlighted_blocks=30591907_431676099_2_41_0&matching_block_id=30591907_431676099_2_41_0&sr_pri_blocks=30591907_431676099_2_41_0__8303&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/813849297.webp?k=525dcac4aeda8fad337aa8ba852ea8b221f9b2d7d30e69219bc16c6734c420a4&o=,AswanShow on map | 1.7 km from downtown
Nile Cruise FB 3 Nights Aswan Luxor,,Aswan,,59412.0,1200.24,Aswan,https://www.booking.com/hotel/eg/nile-cruise-fb-3-nights-aswan-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=1322128201_404883514_2_21_0&highlighted_blocks=1322128201_404883514_2_21_0&matching_block_id=1322128201_404883514_2_21_0&sr_pri_blocks=1322128201_404883514_2_21_0__120000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/795581749.webp?k=91feb988e512faf95f04bfaf14b4e52b0b7127c615ca6fe7a67b354c489420bc&o=,AswanShow on map | 250 m from downtown
Nebro Nubian Guest House - Adults Only,9.6,Aswan,286.0,1693.0,34.2,Aswan,https://www.booking.com/hotel/eg/nebro-nubian-guest-house-adults-only.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=1332163801_405729386_2_1_0&highlighted_blocks=1332163801_405729386_2_1_0&matching_block_id=1332163801_405729386_2_1_0&sr_pri_blocks=1332163801_405729386_2_1_0__3420&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/855908318.webp?k=5735317807b0dc06a149d768186a352ba9463418b276983d39321c61c91162e9&o=,AswanShow on map | 4.8 km from downtown
Hapi V,,Aswan,,8748.0,176.73,Aswan,https://www.booking.com/hotel/eg/hapi-v.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=1247402001_397087786_2_1_0&highlighted_blocks=1247402001_397087786_2_1_0&matching_block_id=1247402001_397087786_2_1_0&sr_pri_blocks=1247402001_397087786_2_1_0__17670&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/580583768.webp?k=495e1f33a671dfdfe912676438653be15c6aaa230bbb41950e3b57ffb226819a&o=,AswanShow on map | 1.4 km from downtown
Opal privat nubian hotel,8.9,Aswan,215.0,802.0,16.2,Aswan,https://www.booking.com/hotel/eg/opal.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=585868301_229420056_2_41_0_905555&highlighted_blocks=585868301_229420056_2_41_0_905555&matching_block_id=585868301_229420056_2_41_0_905555&sr_pri_blocks=585868301_229420056_2_41_0_905555_1620&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/329050776.webp?k=fa484645381156a9d5c91d144a1d96d69a2fe53d14db3b09cfd807584e2bda5a&o=,Featured
The Mango Guest House,9.4,Aswan,1143.0,1444.0,29.17,Aswan,https://www.booking.com/hotel/eg/the-mango-guest-house.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=220415407_97950073_0_42_0&highlighted_blocks=220415407_97950073_0_42_0&matching_block_id=220415407_97950073_0_42_0&sr_pri_blocks=220415407_97950073_0_42_0__2916&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/528922885.webp?k=35b119af811c4a54523704f5e39e127d6133190ec24b18014b2bab5f8eac99ad&o=,AswanShow on map | 0.9 km from downtown
Hapi Hotel,7.4,Aswan,1147.0,2166.0,43.76,Aswan,https://www.booking.com/hotel/eg/happi.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=220333322_418995458_2_1_0&highlighted_blocks=220333322_418995458_2_1_0&matching_block_id=220333322_418995458_2_1_0&sr_pri_blocks=220333322_418995458_2_1_0__4375&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/817656649.webp?k=e79102769e60b009c7e276f769e5169644e016f34c63fce9eb562a7bf997ebc3&o=,AswanShow on map | 200 m from downtown
Keylany Hotel Aswan,8.4,Aswan,73.0,1228.0,24.81,Aswan,https://www.booking.com/hotel/eg/keylany-downtown-aswan.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=1556291504_428966745_0_41_0&highlighted_blocks=1556291504_428966745_0_41_0&matching_block_id=1556291504_428966745_0_41_0&sr_pri_blocks=1556291504_428966745_0_41_0__2480&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/826654677.webp?k=67dd5f2d8d73bf9715cb4a72368be9cd82fc7a9a404e9f46984323534a693796&o=,AswanShow on map | 200 m from downtown
Crystala guest house,9.7,Aswan,414.0,1411.0,28.51,Aswan,https://www.booking.com/hotel/eg/crystala-guest-house-aswan.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=1134121613_425824355_2_2_0&highlighted_blocks=1134121613_425824355_2_2_0&matching_block_id=1134121613_425824355_2_2_0&sr_pri_blocks=1134121613_425824355_2_2_0__2850&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/527650430.webp?k=ec6479c656dac4fe4e4fce1c8a57528b924aa46265710864cdd811a384a95253&o=,AswanShow on map | 0.7 km from downtown
Pyramisa Island Hotel Aswan,8.9,Aswan,3032.0,4238.0,85.62,Aswan,https://www.booking.com/hotel/eg/lti-pyramisa-isis-island-aswan.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=1603011_201862224_0_41_0&highlighted_blocks=1603011_201862224_0_41_0&matching_block_id=1603011_201862224_0_41_0&sr_pri_blocks=1603011_201862224_0_41_0__8560&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/510651146.webp?k=952d6c5bc37a34e278a5b0543871f8451007845c5af645d9d95a4b1a3cbccc41&o=,AswanShow on map | 2.1 km from downtown
Bob Marley Guest House,9.2,Aswan,545.0,990.0,20.0,Aswan,https://www.booking.com/hotel/eg/aunati-guesthouse.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=415475807_347083067_2_42_0&highlighted_blocks=415475807_347083067_2_42_0&matching_block_id=415475807_347083067_2_42_0&sr_pri_blocks=415475807_347083067_2_42_0__2000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/608252639.webp?k=17b008548d1ac07aa489930c6a3dc020f3421a41a68031132a1986a8acbc0315&o=,AswanShow on map | 0.6 km from downtown
Aswan Plaza Hotel,8.1,Aswan,848.0,3297.0,66.61,Aswan,https://www.booking.com/hotel/eg/citymax-aswan-plaza.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=278628210_425620787_2_42_0&highlighted_blocks=278628210_425620787_2_42_0&matching_block_id=278628210_425620787_2_42_0&sr_pri_blocks=278628210_425620787_2_42_0__6660&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/812760117.webp?k=45150be1ab05129f7185c467ba88e0fe362a64759a599e35b7514d5755e47be2&o=,AswanShow on map | 0.7 km from downtown
Kato Dool Wellness Resort,9.1,Aswan,737.0,3267.0,66.0,Aswan,https://www.booking.com/hotel/eg/kato-dool-nubian-house.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=285191008_107958606_2_42_0_1112040&highlighted_blocks=285191008_107958606_2_42_0_1112040&matching_block_id=285191008_107958606_2_42_0_1112040&sr_pri_blocks=285191008_107958606_2_42_0_1112040_6598&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/426899015.webp?k=07f15ce142dcee414c31e125190d38c5e63dadf95dbe5b41dc5050ecc62a9fdd&o=,AswanShow on map | 4 km from downtown
Habibi Nubian Guest House-Nubian Hospitality,9.4,Aswan,196.0,1203.0,24.3,Aswan,https://www.booking.com/hotel/eg/nubian-guesthouse-habibi.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=569673904_387843417_2_41_0&highlighted_blocks=569673904_387843417_2_41_0&matching_block_id=569673904_387843417_2_41_0&sr_pri_blocks=569673904_387843417_2_41_0__2430&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/808424898.webp?k=94245a507fa723b42d43daba0502ae0da56fe87f023aea8ebb0f1e42aa3002e3&o=,AswanShow on map | 1.9 km from downtown
Masa Nubian House,9.9,Aswan,154.0,1188.0,24.0,Aswan,https://www.booking.com/hotel/eg/basmatic-sailing-boat.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=742926807_329447309_2_41_0&highlighted_blocks=742926807_329447309_2_41_0&matching_block_id=742926807_329447309_2_41_0&sr_pri_blocks=742926807_329447309_2_41_0__2400&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/774460206.webp?k=54ded5bd6c0dc76617097c3c7ca29dd477786a8d907ab88c5ba48e05bf080e95&o=,AswanShow on map | 1 km from downtown
Woori Duri 환대를 위해,9.0,Aswan,21.0,847.0,17.11,Aswan,https://www.booking.com/hotel/eg/woori-duri-hwandaereul-wihae.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=1574981802_428583418_2_0_0&highlighted_blocks=1574981802_428583418_2_0_0&matching_block_id=1574981802_428583418_2_0_0&sr_pri_blocks=1574981802_428583418_2_0_0__1710&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/831876545.webp?k=67b9d77deabf06663340b5b4b7471bce4cbfd04d0588b0e3f23c98a05cfaa608&o=,AswanShow on map | 250 m from downtown
Blue Lotus Nile Suites Hotel Aswan,7.9,Aswan,259.0,2114.0,42.71,Aswan,https://www.booking.com/hotel/eg/new-marwa-palace-cairo.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9hc3dhbkgzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC1MGB0gbAAgHSAiQ4NDJiN2NmMi1kNzI3LTRkZmUtYjFmMi1lMjdmNWViZDNiOWTYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=ea9fa72ad23314c9&srepoch=1782603997&all_sr_blocks=1270618901_399829278_2_41_0&highlighted_blocks=1270618901_399829278_2_41_0&matching_block_id=1270618901_399829278_2_41_0&sr_pri_blocks=1270618901_399829278_2_41_0__4270&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/628353238.webp?k=63aeb4ba6bff2c58a44d436883870590d0a937deb6252f1c4238d771af9b5500&o=,AswanShow on map | 2.6 km from downtown
